Mon Feb  8 15:10:01 2021
Program 5: 2s geradeaus bei 0.5m/s, 1s Drehung nach rechts bei +-0.5m/s, 4 Wiederholungen
{'Time': 9649, 'Left_wheel_dist': 0, 'Right_wheel_dist': 2, 'IMU_roll': -0.03, 'IMU_pitch': 0.04, 'IMU_yaw': 3.57, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.89, 'Loop_dt': 20, 'Acc_Accu': 1142}
{'Time': 11748, 'Left_wheel_dist': -1007, 'Right_wheel_dist': -980, 'IMU_roll': 0.10, 'IMU_pitch': 0.12, 'IMU_yaw': 3.59, 'IMU_Acc_x': 1.41, 'IMU_Acc_y': 1.52, 'IMU_Acc_z': 9.81, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 11851, 'Left_wheel_dist': -1013, 'Right_wheel_dist': -1031, 'IMU_roll': 0.06, 'IMU_pitch': 0.09, 'IMU_yaw': 3.65, 'IMU_Acc_x': 0.88, 'IMU_Acc_y': 0.34, 'IMU_Acc_z': 10.14, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 11949, 'Left_wheel_dist': -1013, 'Right_wheel_dist': -1075, 'IMU_roll': 0.06, 'IMU_pitch': 0.06, 'IMU_yaw': 3.68, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.48, 'IMU_Acc_z': 9.80, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 12053, 'Left_wheel_dist': -1013, 'Right_wheel_dist': -1124, 'IMU_roll': 0.04, 'IMU_pitch': 0.05, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.59, 'IMU_Acc_y': 0.44, 'IMU_Acc_z': 9.74, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 12148, 'Left_wheel_dist': -1013, 'Right_wheel_dist': -1173, 'IMU_roll': 0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.75, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.96, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 12252, 'Left_wheel_dist': -1013, 'Right_wheel_dist': -1224, 'IMU_roll': 0.00, 'IMU_pitch': 0.07, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.74, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.91, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 12355, 'Left_wheel_dist': -1013, 'Right_wheel_dist': -1275, 'IMU_roll': 0.02, 'IMU_pitch': 0.07, 'IMU_yaw': 3.91, 'IMU_Acc_x': 0.57, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.87, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 12449, 'Left_wheel_dist': -1013, 'Right_wheel_dist': -1319, 'IMU_roll': 0.00, 'IMU_pitch': 0.07, 'IMU_yaw': 3.97, 'IMU_Acc_x': 0.70, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 9.95, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 12553, 'Left_wheel_dist': -1013, 'Right_wheel_dist': -1372, 'IMU_roll': -0.00, 'IMU_pitch': 0.08, 'IMU_yaw': 4.01, 'IMU_Acc_x': 0.75, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.83, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 12653, 'Left_wheel_dist': -1049, 'Right_wheel_dist': -1425, 'IMU_roll': -0.10, 'IMU_pitch': 0.01, 'IMU_yaw': 4.05, 'IMU_Acc_x': -1.29, 'IMU_Acc_y': -3.26, 'IMU_Acc_z': 10.00, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 12753, 'Left_wheel_dist': -1093, 'Right_wheel_dist': -1474, 'IMU_roll': -0.08, 'IMU_pitch': -0.01, 'IMU_yaw': 4.03, 'IMU_Acc_x': -0.32, 'IMU_Acc_y': -1.24, 'IMU_Acc_z': 9.88, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 12854, 'Left_wheel_dist': -1146, 'Right_wheel_dist': -1523, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 4.02, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': -0.16, 'IMU_Acc_z': 9.94, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 12954, 'Left_wheel_dist': -1195, 'Right_wheel_dist': -1576, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.03, 'IMU_Acc_x': 0.48, 'IMU_Acc_y': 0.13, 'IMU_Acc_z': 9.61, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13053, 'Left_wheel_dist': -1248, 'Right_wheel_dist': -1624, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.01, 'IMU_Acc_x': 0.61, 'IMU_Acc_y': -0.28, 'IMU_Acc_z': 10.25, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13152, 'Left_wheel_dist': -1295, 'Right_wheel_dist': -1675, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.00, 'IMU_Acc_x': 0.56, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 9.74, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13251, 'Left_wheel_dist': -1346, 'Right_wheel_dist': -1722, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.02, 'IMU_Acc_x': 0.45, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.95, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13351, 'Left_wheel_dist': -1392, 'Right_wheel_dist': -1777, 'IMU_roll': -0.00, 'IMU_pitch': 0.08, 'IMU_yaw': 4.01, 'IMU_Acc_x': 1.09, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 11.14, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13451, 'Left_wheel_dist': -1441, 'Right_wheel_dist': -1826, 'IMU_roll': -0.05, 'IMU_pitch': 0.05, 'IMU_yaw': 3.99, 'IMU_Acc_x': -0.48, 'IMU_Acc_y': -0.47, 'IMU_Acc_z': 8.42, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13551, 'Left_wheel_dist': -1489, 'Right_wheel_dist': -1875, 'IMU_roll': 0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 4.00, 'IMU_Acc_x': 0.77, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 10.31, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13651, 'Left_wheel_dist': -1540, 'Right_wheel_dist': -1921, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 4.01, 'IMU_Acc_x': 0.49, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 10.03, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13750, 'Left_wheel_dist': -1587, 'Right_wheel_dist': -1974, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.01, 'IMU_Acc_x': 0.19, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.95, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13858, 'Left_wheel_dist': -1644, 'Right_wheel_dist': -2027, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 4.01, 'IMU_Acc_x': 0.41, 'IMU_Acc_y': -0.33, 'IMU_Acc_z': 9.60, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 13958, 'Left_wheel_dist': -1693, 'Right_wheel_dist': -2076, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.01, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 9.89, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 14057, 'Left_wheel_dist': -1742, 'Right_wheel_dist': -2123, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 4.02, 'IMU_Acc_x': 0.09, 'IMU_Acc_y': -0.22, 'IMU_Acc_z': 9.74, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14157, 'Left_wheel_dist': -1788, 'Right_wheel_dist': -2176, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.03, 'IMU_Acc_x': 0.55, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.18, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14258, 'Left_wheel_dist': -1839, 'Right_wheel_dist': -2229, 'IMU_roll': -0.04, 'IMU_pitch': 0.04, 'IMU_yaw': 4.01, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': -0.52, 'IMU_Acc_z': 9.70, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 14358, 'Left_wheel_dist': -1884, 'Right_wheel_dist': -2275, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 4.03, 'IMU_Acc_x': 0.16, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.42, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14458, 'Left_wheel_dist': -1937, 'Right_wheel_dist': -2322, 'IMU_roll': -0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 4.04, 'IMU_Acc_x': 0.53, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 10.03, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14558, 'Left_wheel_dist': -1985, 'Right_wheel_dist': -2375, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.03, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.97, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 14652, 'Left_wheel_dist': -2005, 'Right_wheel_dist': -2424, 'IMU_roll': 0.07, 'IMU_pitch': 0.12, 'IMU_yaw': 4.06, 'IMU_Acc_x': 1.57, 'IMU_Acc_y': 1.21, 'IMU_Acc_z': 9.70, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14757, 'Left_wheel_dist': -2023, 'Right_wheel_dist': -2472, 'IMU_roll': 0.11, 'IMU_pitch': 0.13, 'IMU_yaw': 4.14, 'IMU_Acc_x': 1.58, 'IMU_Acc_y': 1.67, 'IMU_Acc_z': 9.85, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 14853, 'Left_wheel_dist': -2027, 'Right_wheel_dist': -2517, 'IMU_roll': 0.08, 'IMU_pitch': 0.10, 'IMU_yaw': 4.20, 'IMU_Acc_x': 0.85, 'IMU_Acc_y': 0.58, 'IMU_Acc_z': 9.44, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 14956, 'Left_wheel_dist': -2032, 'Right_wheel_dist': -2574, 'IMU_roll': 0.04, 'IMU_pitch': 0.09, 'IMU_yaw': 4.26, 'IMU_Acc_x': 1.02, 'IMU_Acc_y': 0.38, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 15052, 'Left_wheel_dist': -2030, 'Right_wheel_dist': -2625, 'IMU_roll': 0.01, 'IMU_pitch': 0.10, 'IMU_yaw': 4.31, 'IMU_Acc_x': 1.08, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.92, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 15156, 'Left_wheel_dist': -2030, 'Right_wheel_dist': -2674, 'IMU_roll': 0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 4.37, 'IMU_Acc_x': 0.80, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 10.09, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 15252, 'Left_wheel_dist': -2030, 'Right_wheel_dist': -2716, 'IMU_roll': 0.03, 'IMU_pitch': 0.07, 'IMU_yaw': 4.43, 'IMU_Acc_x': 0.82, 'IMU_Acc_y': 0.15, 'IMU_Acc_z': 9.69, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 15356, 'Left_wheel_dist': -2030, 'Right_wheel_dist': -2771, 'IMU_roll': 0.01, 'IMU_pitch': 0.08, 'IMU_yaw': 4.50, 'IMU_Acc_x': 0.79, 'IMU_Acc_y': 0.09, 'IMU_Acc_z': 9.91, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 15459, 'Left_wheel_dist': -2030, 'Right_wheel_dist': -2822, 'IMU_roll': 0.01, 'IMU_pitch': 0.09, 'IMU_yaw': 4.56, 'IMU_Acc_x': 0.98, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 9.87, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 15555, 'Left_wheel_dist': -2032, 'Right_wheel_dist': -2869, 'IMU_roll': 0.02, 'IMU_pitch': 0.08, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.91, 'IMU_Acc_y': 0.15, 'IMU_Acc_z': 10.11, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 15655, 'Left_wheel_dist': -2065, 'Right_wheel_dist': -2915, 'IMU_roll': -0.06, 'IMU_pitch': 0.03, 'IMU_yaw': 4.67, 'IMU_Acc_x': -1.02, 'IMU_Acc_y': -2.85, 'IMU_Acc_z': 9.98, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 15756, 'Left_wheel_dist': -2112, 'Right_wheel_dist': -2973, 'IMU_roll': -0.09, 'IMU_pitch': 0.02, 'IMU_yaw': 4.67, 'IMU_Acc_x': -0.21, 'IMU_Acc_y': -1.37, 'IMU_Acc_z': 9.89, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 15857, 'Left_wheel_dist': -2162, 'Right_wheel_dist': -3028, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.67, 'IMU_Acc_x': 0.78, 'IMU_Acc_y': -0.00, 'IMU_Acc_z': 9.79, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 15959, 'Left_wheel_dist': -2211, 'Right_wheel_dist': -3077, 'IMU_roll': 0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 4.67, 'IMU_Acc_x': 0.73, 'IMU_Acc_y': 0.12, 'IMU_Acc_z': 10.07, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 16058, 'Left_wheel_dist': -2262, 'Right_wheel_dist': -3126, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.67, 'IMU_Acc_x': 0.62, 'IMU_Acc_y': -0.26, 'IMU_Acc_z': 9.85, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 16159, 'Left_wheel_dist': -2309, 'Right_wheel_dist': -3179, 'IMU_roll': -0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 4.67, 'IMU_Acc_x': 0.72, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 9.87, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 16260, 'Left_wheel_dist': -2360, 'Right_wheel_dist': -3230, 'IMU_roll': -0.01, 'IMU_pitch': 0.09, 'IMU_yaw': 4.67, 'IMU_Acc_x': 0.83, 'IMU_Acc_y': -0.26, 'IMU_Acc_z': 10.33, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 16359, 'Left_wheel_dist': -2406, 'Right_wheel_dist': -3278, 'IMU_roll': -0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.66, 'IMU_Acc_x': 0.60, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 10.15, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 16460, 'Left_wheel_dist': -2459, 'Right_wheel_dist': -3327, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.66, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.75, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 16562, 'Left_wheel_dist': -2506, 'Right_wheel_dist': -3382, 'IMU_roll': -0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 4.66, 'IMU_Acc_x': 0.57, 'IMU_Acc_y': -0.29, 'IMU_Acc_z': 9.87, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 16663, 'Left_wheel_dist': -2559, 'Right_wheel_dist': -3433, 'IMU_roll': -0.02, 'IMU_pitch': 0.07, 'IMU_yaw': 4.65, 'IMU_Acc_x': 0.68, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.92, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 16754, 'Left_wheel_dist': -2601, 'Right_wheel_dist': -3475, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.65, 'IMU_Acc_x': 0.59, 'IMU_Acc_y': 0.11, 'IMU_Acc_z': 9.98, 'Loop_dt': 19, 'Acc_Accu': 7}
{'Time': 16856, 'Left_wheel_dist': -2652, 'Right_wheel_dist': -3524, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 4.65, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': -0.33, 'IMU_Acc_z': 9.90, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 16956, 'Left_wheel_dist': -2698, 'Right_wheel_dist': -3577, 'IMU_roll': -0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 4.66, 'IMU_Acc_x': 0.58, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.88, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 17055, 'Left_wheel_dist': -2749, 'Right_wheel_dist': -3624, 'IMU_roll': -0.03, 'IMU_pitch': 0.07, 'IMU_yaw': 4.65, 'IMU_Acc_x': 0.60, 'IMU_Acc_y': -0.56, 'IMU_Acc_z': 9.48, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 17156, 'Left_wheel_dist': -2798, 'Right_wheel_dist': -3675, 'IMU_roll': 0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 4.67, 'IMU_Acc_x': 0.57, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.95, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 17255, 'Left_wheel_dist': -2851, 'Right_wheel_dist': -3725, 'IMU_roll': -0.02, 'IMU_pitch': 0.07, 'IMU_yaw': 4.66, 'IMU_Acc_x': 0.70, 'IMU_Acc_y': -0.32, 'IMU_Acc_z': 9.70, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 17356, 'Left_wheel_dist': -2897, 'Right_wheel_dist': -3779, 'IMU_roll': -0.01, 'IMU_pitch': 0.08, 'IMU_yaw': 4.67, 'IMU_Acc_x': 0.91, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 10.79, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 17458, 'Left_wheel_dist': -2951, 'Right_wheel_dist': -3832, 'IMU_roll': -0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 4.67, 'IMU_Acc_x': 0.65, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 9.64, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 17557, 'Left_wheel_dist': -2995, 'Right_wheel_dist': -3880, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.67, 'IMU_Acc_x': 0.61, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.91, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 17661, 'Left_wheel_dist': -3019, 'Right_wheel_dist': -3931, 'IMU_roll': 0.06, 'IMU_pitch': 0.13, 'IMU_yaw': 4.71, 'IMU_Acc_x': 1.90, 'IMU_Acc_y': 1.10, 'IMU_Acc_z': 9.86, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 17758, 'Left_wheel_dist': -3030, 'Right_wheel_dist': -3978, 'IMU_roll': 0.11, 'IMU_pitch': 0.12, 'IMU_yaw': 4.76, 'IMU_Acc_x': 1.58, 'IMU_Acc_y': 1.90, 'IMU_Acc_z': 9.57, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 17862, 'Left_wheel_dist': -3035, 'Right_wheel_dist': -4029, 'IMU_roll': 0.08, 'IMU_pitch': 0.11, 'IMU_yaw': 4.82, 'IMU_Acc_x': 0.98, 'IMU_Acc_y': 0.56, 'IMU_Acc_z': 9.84, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 17957, 'Left_wheel_dist': -3035, 'Right_wheel_dist': -4073, 'IMU_roll': 0.06, 'IMU_pitch': 0.10, 'IMU_yaw': 4.89, 'IMU_Acc_x': 0.92, 'IMU_Acc_y': 0.41, 'IMU_Acc_z': 9.81, 'Loop_dt': 19, 'Acc_Accu': 8}
