Mon Nov  9 12:10:29 2020
Joystick Mode (120s)
{'Time': 9640, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 1140}
{'Time': 10739, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 10841, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.71, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': -0.23, 'IMU_Acc_z': 9.85, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 10942, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 3.70, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 11044, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.72, 'IMU_Acc_x': 0.35, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 11147, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 11236, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 11337, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.04, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': -0.22, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 11440, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.43, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.79, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 11541, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.22, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.84, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 11643, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 11745, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 11847, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 11937, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 12040, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 12142, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 12244, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 12346, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 12448, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.71, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.83, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 12538, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 12641, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.82, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 12743, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.71, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 12846, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.71, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 12947, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.35, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 13037, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.35, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 13139, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.72, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 13241, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 3.72, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 13343, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.72, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 13446, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 13548, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 13639, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 13742, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 13843, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 13945, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 14048, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 14150, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.72, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 14241, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 14344, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 14446, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 14548, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 14640, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 14742, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.72, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 14844, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 14946, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.73, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 15048, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.72, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 15149, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 24, 'Acc_Accu': 6}
I2C ERROR CODE : 2
{'Time': 15246, 'Left_wheel_dist': -26, 'Right_wheel_dist': -22, 'IMU_roll': -0.04, 'IMU_pitch': -0.04, 'IMU_yaw': 3.74, 'IMU_Acc_x': -0.57, 'IMU_Acc_y': -0.62, 'IMU_Acc_z': 10.58, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15347, 'Left_wheel_dist': -73, 'Right_wheel_dist': -70, 'IMU_roll': 0.06, 'IMU_pitch': -0.10, 'IMU_yaw': 3.71, 'IMU_Acc_x': -1.13, 'IMU_Acc_y': 0.83, 'IMU_Acc_z': 10.42, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15449, 'Left_wheel_dist': -112, 'Right_wheel_dist': -123, 'IMU_roll': 0.03, 'IMU_pitch': 0.00, 'IMU_yaw': 3.74, 'IMU_Acc_x': 2.33, 'IMU_Acc_y': -0.42, 'IMU_Acc_z': 8.14, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 15549, 'Left_wheel_dist': -170, 'Right_wheel_dist': -179, 'IMU_roll': 0.02, 'IMU_pitch': -0.00, 'IMU_yaw': 3.80, 'IMU_Acc_x': -0.85, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 10.75, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15650, 'Left_wheel_dist': -232, 'Right_wheel_dist': -245, 'IMU_roll': 0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 3.76, 'IMU_Acc_x': 0.57, 'IMU_Acc_y': 0.18, 'IMU_Acc_z': 9.62, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15752, 'Left_wheel_dist': -301, 'Right_wheel_dist': -321, 'IMU_roll': 0.02, 'IMU_pitch': -0.03, 'IMU_yaw': 3.70, 'IMU_Acc_x': -0.36, 'IMU_Acc_y': 0.09, 'IMU_Acc_z': 9.62, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 15853, 'Left_wheel_dist': -371, 'Right_wheel_dist': -387, 'IMU_roll': 0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 3.68, 'IMU_Acc_x': -0.12, 'IMU_Acc_y': 0.27, 'IMU_Acc_z': 9.68, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15954, 'Left_wheel_dist': -440, 'Right_wheel_dist': -453, 'IMU_roll': 0.04, 'IMU_pitch': 0.01, 'IMU_yaw': 3.64, 'IMU_Acc_x': -0.06, 'IMU_Acc_y': 0.12, 'IMU_Acc_z': 9.45, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16043, 'Left_wheel_dist': -500, 'Right_wheel_dist': -518, 'IMU_roll': 0.04, 'IMU_pitch': -0.01, 'IMU_yaw': 3.60, 'IMU_Acc_x': -0.41, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 10.87, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 16143, 'Left_wheel_dist': -571, 'Right_wheel_dist': -584, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 3.64, 'IMU_Acc_x': -0.13, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.46, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16244, 'Left_wheel_dist': -644, 'Right_wheel_dist': -650, 'IMU_roll': 0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 3.64, 'IMU_Acc_x': -0.43, 'IMU_Acc_y': -0.02, 'IMU_Acc_z': 10.40, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16346, 'Left_wheel_dist': -715, 'Right_wheel_dist': -726, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 3.62, 'IMU_Acc_x': -0.64, 'IMU_Acc_y': -0.50, 'IMU_Acc_z': 11.13, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 16447, 'Left_wheel_dist': -792, 'Right_wheel_dist': -797, 'IMU_roll': 0.02, 'IMU_pitch': -0.00, 'IMU_yaw': 3.63, 'IMU_Acc_x': -0.03, 'IMU_Acc_y': 0.29, 'IMU_Acc_z': 9.29, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 16548, 'Left_wheel_dist': -863, 'Right_wheel_dist': -861, 'IMU_roll': -0.05, 'IMU_pitch': 0.00, 'IMU_yaw': 3.68, 'IMU_Acc_x': -0.18, 'IMU_Acc_y': -0.38, 'IMU_Acc_z': 9.70, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16650, 'Left_wheel_dist': -932, 'Right_wheel_dist': -938, 'IMU_roll': -0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 3.69, 'IMU_Acc_x': -0.33, 'IMU_Acc_y': 0.11, 'IMU_Acc_z': 10.03, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 16751, 'Left_wheel_dist': -1007, 'Right_wheel_dist': -1013, 'IMU_roll': 0.05, 'IMU_pitch': -0.01, 'IMU_yaw': 3.65, 'IMU_Acc_x': 0.01, 'IMU_Acc_y': 0.54, 'IMU_Acc_z': 9.71, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16852, 'Left_wheel_dist': -1087, 'Right_wheel_dist': -1093, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 3.68, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.22, 'IMU_Acc_z': 9.76, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16954, 'Left_wheel_dist': -1160, 'Right_wheel_dist': -1168, 'IMU_roll': 0.00, 'IMU_pitch': -0.02, 'IMU_yaw': 3.67, 'IMU_Acc_x': -0.20, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.54, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 17049, 'Left_wheel_dist': -1193, 'Right_wheel_dist': -1204, 'IMU_roll': 0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 3.62, 'IMU_Acc_x': 0.14, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.52, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 17154, 'Left_wheel_dist': -1182, 'Right_wheel_dist': -1195, 'IMU_roll': 0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 3.66, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.32, 'IMU_Acc_z': 8.95, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 17246, 'Left_wheel_dist': -1175, 'Right_wheel_dist': -1191, 'IMU_roll': -0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 3.68, 'IMU_Acc_x': -0.10, 'IMU_Acc_y': -0.40, 'IMU_Acc_z': 10.46, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 17350, 'Left_wheel_dist': -1175, 'Right_wheel_dist': -1191, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 3.60, 'IMU_Acc_x': -0.29, 'IMU_Acc_y': 0.10, 'IMU_Acc_z': 9.86, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 17453, 'Left_wheel_dist': -1175, 'Right_wheel_dist': -1188, 'IMU_roll': 0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.64, 'IMU_Acc_x': 0.23, 'IMU_Acc_y': 0.19, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 17544, 'Left_wheel_dist': -1175, 'Right_wheel_dist': -1191, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.70, 'IMU_Acc_x': 0.08, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.84, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 17646, 'Left_wheel_dist': -1175, 'Right_wheel_dist': -1191, 'IMU_roll': 0.02, 'IMU_pitch': -0.00, 'IMU_yaw': 3.67, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': 0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 17748, 'Left_wheel_dist': -1175, 'Right_wheel_dist': -1191, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.59, 'IMU_Acc_x': 0.08, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 17851, 'Left_wheel_dist': -1175, 'Right_wheel_dist': -1191, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 3.68, 'IMU_Acc_x': 0.15, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 9.83, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 17953, 'Left_wheel_dist': -1175, 'Right_wheel_dist': -1191, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.71, 'IMU_Acc_x': 0.10, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 18044, 'Left_wheel_dist': -1175, 'Right_wheel_dist': -1191, 'IMU_roll': 0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 3.64, 'IMU_Acc_x': 0.10, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
