Tue Aug  3 17:52:17 2021
Program 5: 2s geradeaus bei 0.5m/s, 1s Drehung nach rechts bei +-0.5m/s, 4 Wiederholungen
{'Time': 9646, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.83, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 1143}
{'Time': 11646, 'Left_wheel_dist': -967, 'Right_wheel_dist': -925, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.75, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 11743, 'Left_wheel_dist': -969, 'Right_wheel_dist': -969, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 11846, 'Left_wheel_dist': -969, 'Right_wheel_dist': -1022, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 11940, 'Left_wheel_dist': -969, 'Right_wheel_dist': -1069, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 12043, 'Left_wheel_dist': -969, 'Right_wheel_dist': -1120, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 12146, 'Left_wheel_dist': -969, 'Right_wheel_dist': -1171, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 12241, 'Left_wheel_dist': -969, 'Right_wheel_dist': -1222, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 12344, 'Left_wheel_dist': -969, 'Right_wheel_dist': -1275, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 12448, 'Left_wheel_dist': -969, 'Right_wheel_dist': -1323, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.76, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 12544, 'Left_wheel_dist': -969, 'Right_wheel_dist': -1370, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.76, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.76, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 12642, 'Left_wheel_dist': -1007, 'Right_wheel_dist': -1421, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.76, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.75, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 12742, 'Left_wheel_dist': -1058, 'Right_wheel_dist': -1470, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.76, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 12844, 'Left_wheel_dist': -1106, 'Right_wheel_dist': -1518, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.76, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 12944, 'Left_wheel_dist': -1157, 'Right_wheel_dist': -1567, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.75, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 13045, 'Left_wheel_dist': -1208, 'Right_wheel_dist': -1622, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.75, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13146, 'Left_wheel_dist': -1257, 'Right_wheel_dist': -1673, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.75, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.77, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 13247, 'Left_wheel_dist': -1308, 'Right_wheel_dist': -1720, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.75, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13348, 'Left_wheel_dist': -1359, 'Right_wheel_dist': -1766, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.75, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13449, 'Left_wheel_dist': -1410, 'Right_wheel_dist': -1819, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13548, 'Left_wheel_dist': -1461, 'Right_wheel_dist': -1868, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13647, 'Left_wheel_dist': -1509, 'Right_wheel_dist': -1917, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.75, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13748, 'Left_wheel_dist': -1560, 'Right_wheel_dist': -1965, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13849, 'Left_wheel_dist': -1609, 'Right_wheel_dist': -2021, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13949, 'Left_wheel_dist': -1662, 'Right_wheel_dist': -2074, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14049, 'Left_wheel_dist': -1711, 'Right_wheel_dist': -2120, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14148, 'Left_wheel_dist': -1762, 'Right_wheel_dist': -2167, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14248, 'Left_wheel_dist': -1813, 'Right_wheel_dist': -2220, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 14349, 'Left_wheel_dist': -1861, 'Right_wheel_dist': -2269, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 14450, 'Left_wheel_dist': -1910, 'Right_wheel_dist': -2317, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.73, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14551, 'Left_wheel_dist': -1961, 'Right_wheel_dist': -2368, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.73, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 14646, 'Left_wheel_dist': -1979, 'Right_wheel_dist': -2419, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14751, 'Left_wheel_dist': -1981, 'Right_wheel_dist': -2472, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.73, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 14845, 'Left_wheel_dist': -1981, 'Right_wheel_dist': -2517, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14949, 'Left_wheel_dist': -1979, 'Right_wheel_dist': -2563, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 15043, 'Left_wheel_dist': -1981, 'Right_wheel_dist': -2614, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 15147, 'Left_wheel_dist': -1981, 'Right_wheel_dist': -2665, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 15249, 'Left_wheel_dist': -1981, 'Right_wheel_dist': -2716, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
{'Time': 15345, 'Left_wheel_dist': -1981, 'Right_wheel_dist': -2762, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 15450, 'Left_wheel_dist': -1981, 'Right_wheel_dist': -2820, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 15544, 'Left_wheel_dist': -1983, 'Right_wheel_dist': -2869, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 15645, 'Left_wheel_dist': -2016, 'Right_wheel_dist': -2917, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 15747, 'Left_wheel_dist': -2069, 'Right_wheel_dist': -2966, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.20, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 15847, 'Left_wheel_dist': -2118, 'Right_wheel_dist': -3019, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 15948, 'Left_wheel_dist': -2169, 'Right_wheel_dist': -3070, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 16049, 'Left_wheel_dist': -2218, 'Right_wheel_dist': -3119, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 16150, 'Left_wheel_dist': -2269, 'Right_wheel_dist': -3168, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 16250, 'Left_wheel_dist': -2315, 'Right_wheel_dist': -3223, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.76, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 16351, 'Left_wheel_dist': -2366, 'Right_wheel_dist': -3272, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.74, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.75, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 16452, 'Left_wheel_dist': -2415, 'Right_wheel_dist': -3318, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.75, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 16552, 'Left_wheel_dist': -2466, 'Right_wheel_dist': -3365, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.75, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 16652, 'Left_wheel_dist': -2514, 'Right_wheel_dist': -3418, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.75, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 16752, 'Left_wheel_dist': -2568, 'Right_wheel_dist': -3469, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.75, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 16852, 'Left_wheel_dist': -2614, 'Right_wheel_dist': -3517, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.75, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 16952, 'Left_wheel_dist': -2665, 'Right_wheel_dist': -3568, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.75, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 17051, 'Left_wheel_dist': -2712, 'Right_wheel_dist': -3624, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.76, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 17150, 'Left_wheel_dist': -2762, 'Right_wheel_dist': -3672, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 17251, 'Left_wheel_dist': -2809, 'Right_wheel_dist': -3719, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 17352, 'Left_wheel_dist': -2862, 'Right_wheel_dist': -3768, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 17453, 'Left_wheel_dist': -2911, 'Right_wheel_dist': -3821, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.76, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 17552, 'Left_wheel_dist': -2964, 'Right_wheel_dist': -3869, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 17648, 'Left_wheel_dist': -2982, 'Right_wheel_dist': -3916, 'IMU_roll': 0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 17753, 'Left_wheel_dist': -2982, 'Right_wheel_dist': -3969, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.76, 'Loop_dt': 20, 'Acc_Accu': 9}
{'Time': 17846, 'Left_wheel_dist': -2982, 'Right_wheel_dist': -4018, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.21, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 17950, 'Left_wheel_dist': -2982, 'Right_wheel_dist': -4071, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.26, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 9}
