Tue Aug  3 17:27:40 2021
Program 7: 2s Stillstand, 3s Rotieren auf der Stelle bei +-0.5m/s Radgeschwindigkeit
{'Time': 9648, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 5.88, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 1145}
{'Time': 12953, 'Left_wheel_dist': 704, 'Right_wheel_dist': -644, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.81, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13053, 'Left_wheel_dist': 754, 'Right_wheel_dist': -695, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.80, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13153, 'Left_wheel_dist': 805, 'Right_wheel_dist': -739, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.80, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13253, 'Left_wheel_dist': 856, 'Right_wheel_dist': -785, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.80, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13353, 'Left_wheel_dist': 907, 'Right_wheel_dist': -836, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.80, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.78, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 13454, 'Left_wheel_dist': 958, 'Right_wheel_dist': -887, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.79, 'IMU_Acc_x': 0.22, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 13555, 'Left_wheel_dist': 1011, 'Right_wheel_dist': -934, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.79, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 13657, 'Left_wheel_dist': 1064, 'Right_wheel_dist': -982, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.79, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 13758, 'Left_wheel_dist': 1120, 'Right_wheel_dist': -1036, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.79, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.78, 'Loop_dt': 21, 'Acc_Accu': 8}
{'Time': 13859, 'Left_wheel_dist': 1166, 'Right_wheel_dist': -1084, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.79, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 13960, 'Left_wheel_dist': 1219, 'Right_wheel_dist': -1131, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.78, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 14059, 'Left_wheel_dist': 1268, 'Right_wheel_dist': -1175, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14158, 'Left_wheel_dist': 1319, 'Right_wheel_dist': -1226, 'IMU_roll': 0.03, 'IMU_pitch': 0.02, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14259, 'Left_wheel_dist': 1368, 'Right_wheel_dist': -1279, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.78, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 20, 'Acc_Accu': 8}
{'Time': 14359, 'Left_wheel_dist': 1423, 'Right_wheel_dist': -1328, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14460, 'Left_wheel_dist': 1472, 'Right_wheel_dist': -1377, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.22, 'IMU_Acc_y': 0.22, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
{'Time': 14559, 'Left_wheel_dist': 1525, 'Right_wheel_dist': -1430, 'IMU_roll': 0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 5.77, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.23, 'IMU_Acc_z': 9.77, 'Loop_dt': 19, 'Acc_Accu': 8}
